timestamp,source_ip,dest_ip,protocol,action,threat_label,iso_is_anomaly,ae_is_anomaly,dbscan_is_anomaly,ensemble_anomaly,risk_score
2024-01-08,138.32.250.237,192.168.1.134,UDP,blocked,benign,1,1,0,1,75
2024-09-29,240.226.147.148,192.168.1.102,SSH,allowed,benign,1,1,1,1,90
2024-04-05,68.36.64.191,192.168.1.173,HTTPS,blocked,benign,1,1,1,1,95
2024-06-01,81.103.69.17,192.168.1.18,SSH,allowed,benign,1,1,1,1,95
2024-01-04,139.215.4.249,192.168.1.237,HTTPS,blocked,suspicious,1,1,1,1,95
2024-10-21,30.175.227.138,192.168.1.197,TCP,allowed,benign,1,1,0,1,75
2024-01-08,57.115.151.72,192.168.1.132,HTTPS,blocked,benign,1,1,1,1,90
2024-02-20,240.226.147.148,192.168.1.241,FTP,blocked,suspicious,1,1,1,1,90
2024-01-05,57.115.151.72,192.168.1.50,HTTPS,blocked,benign,1,1,0,1,75
2024-05-10,24.238.193.218,192.168.1.248,HTTP,blocked,suspicious,1,1,1,1,90
2024-10-25,236.1.154.83,192.168.1.104,HTTPS,blocked,suspicious,1,1,1,1,95
2024-02-19,143.57.176.84,192.168.1.200,HTTP,allowed,suspicious,1,1,1,1,95
2024-10-02,44.137.187.63,192.168.1.61,UDP,blocked,benign,1,1,1,1,90
2024-10-01,114.207.221.220,192.168.1.48,UDP,allowed,malicious,1,1,1,1,90
2024-06-22,71.63.58.36,192.168.1.83,UDP,allowed,suspicious,1,1,1,1,90
2024-04-25,43.68.136.224,192.168.1.18,HTTP,allowed,suspicious,1,1,1,1,95
2024-12-13,21.219.60.222,192.168.1.208,HTTP,blocked,suspicious,1,1,1,1,100
2024-01-22,192.168.1.32,192.168.1.61,SSH,allowed,benign,1,1,1,1,95
2024-07-04,114.207.221.220,192.168.1.160,ICMP,blocked,suspicious,1,1,1,1,90
2024-07-25,209.18.251.195,192.168.1.69,SSH,blocked,malicious,1,1,1,1,95
2024-04-14,30.175.227.138,192.168.1.135,SSH,allowed,malicious,1,1,1,1,95
2024-12-02,242.3.175.185,192.168.1.37,ICMP,allowed,benign,1,1,1,1,95
2024-12-23,59.18.232.9,192.168.1.12,HTTP,blocked,benign,1,1,1,1,95
2024-02-03,68.36.64.191,192.168.1.185,UDP,blocked,benign,1,1,0,1,75
2024-10-23,26.98.72.117,192.168.1.186,SSH,allowed,suspicious,1,1,1,1,90
2024-01-27,114.207.221.220,192.168.1.226,FTP,allowed,benign,1,1,1,1,90
2024-02-04,126.5.29.238,192.168.1.15,TCP,allowed,benign,1,1,1,1,95
2024-03-04,95.91.54.172,192.168.1.2,TCP,blocked,malicious,1,1,1,1,95
2024-11-05,163.214.94.42,192.168.1.28,ICMP,blocked,suspicious,1,1,1,1,90
2024-09-19,109.47.72.119,192.168.1.183,TCP,allowed,malicious,1,1,1,1,90
2024-12-29,131.127.24.194,192.168.1.61,UDP,allowed,benign,1,1,1,1,90
2024-12-22,236.1.154.83,192.168.1.105,HTTPS,allowed,benign,1,1,1,1,95
2024-09-29,103.93.57.36,192.168.1.74,TCP,blocked,suspicious,1,1,1,1,90
2024-12-01,59.198.75.253,192.168.1.51,UDP,allowed,benign,1,1,1,1,90
2024-10-16,141.26.13.167,192.168.1.216,HTTPS,allowed,malicious,1,1,1,1,95
2024-03-09,55.139.34.186,192.168.1.131,HTTP,allowed,malicious,1,1,1,1,95
2024-09-09,193.69.197.165,192.168.1.55,HTTPS,allowed,suspicious,1,1,1,1,90
2024-02-19,68.36.64.191,192.168.1.63,HTTPS,blocked,benign,1,1,1,1,90
2024-12-03,59.198.75.253,192.168.1.51,HTTPS,allowed,benign,1,1,1,1,95
2024-09-10,163.214.94.42,192.168.1.193,HTTP,allowed,malicious,1,1,1,1,90
2024-10-24,30.175.227.138,192.168.1.138,FTP,allowed,suspicious,1,1,1,1,95
2024-08-17,68.36.64.191,192.168.1.61,HTTP,allowed,suspicious,1,1,1,1,90
2024-12-02,167.180.140.108,192.168.1.28,HTTPS,blocked,benign,1,1,1,1,95
2024-11-11,161.77.216.164,192.168.1.78,SSH,allowed,benign,1,1,1,1,95
2024-09-09,236.1.154.83,192.168.1.177,HTTPS,allowed,suspicious,1,1,1,1,95
2024-01-28,236.1.154.83,192.168.1.80,TCP,allowed,benign,1,1,0,1,75
2024-07-21,57.115.151.72,192.168.1.155,TCP,blocked,suspicious,1,1,1,1,95
2024-11-04,24.238.193.218,192.168.1.98,HTTP,blocked,benign,1,1,1,1,95
2024-02-28,57.115.151.72,192.168.1.237,FTP,blocked,benign,1,1,1,1,95
2024-12-01,246.196.87.27,192.168.1.163,HTTPS,allowed,benign,1,1,1,1,90
2024-12-28,138.32.250.237,192.168.1.19,FTP,blocked,benign,1,1,1,1,95
2024-10-12,7.144.51.184,192.168.1.64,HTTP,allowed,suspicious,1,1,1,1,95
2024-10-25,44.137.187.63,192.168.1.57,UDP,allowed,suspicious,1,1,1,1,95
2024-09-21,26.98.72.117,192.168.1.105,HTTPS,blocked,suspicious,1,1,1,1,95
2024-05-17,43.68.136.224,192.168.1.220,HTTPS,allowed,suspicious,1,1,1,1,95
2024-10-12,169.122.243.141,192.168.1.180,HTTPS,blocked,benign,1,1,1,1,95
2024-11-04,21.219.60.222,192.168.1.154,TCP,blocked,suspicious,1,1,1,1,90
2024-12-01,235.165.118.37,192.168.1.246,ICMP,blocked,benign,1,1,1,1,95
2024-02-18,87.6.151.142,192.168.1.93,HTTP,blocked,malicious,1,1,1,1,95
2024-04-27,169.122.243.141,192.168.1.187,SSH,allowed,benign,1,1,1,1,95
2024-11-10,7.144.51.184,192.168.1.72,UDP,blocked,malicious,1,1,1,1,95
2024-11-05,57.115.151.72,192.168.1.109,HTTP,blocked,suspicious,1,1,1,1,95
2024-02-11,139.215.4.249,192.168.1.60,HTTPS,blocked,benign,1,1,1,1,100
2024-01-01,139.215.4.249,192.168.1.98,HTTP,allowed,benign,1,1,1,1,95
2024-01-01,114.207.221.220,192.168.1.9,TCP,allowed,suspicious,1,1,1,1,100
2024-06-22,181.18.12.170,192.168.1.234,HTTP,blocked,suspicious,1,1,1,1,90
2024-10-21,81.103.69.17,192.168.1.237,HTTPS,blocked,suspicious,1,1,1,1,95
2024-11-12,166.19.156.163,192.168.1.136,UDP,blocked,malicious,1,1,1,1,90
2024-04-30,192.168.1.110,192.168.1.80,ICMP,blocked,suspicious,1,1,1,1,95
2024-02-24,109.9.8.24,192.168.1.113,HTTPS,blocked,suspicious,1,1,1,1,95
2024-01-24,131.127.24.194,192.168.1.51,HTTP,allowed,malicious,1,1,1,1,95
2024-02-04,130.156.51.40,192.168.1.237,UDP,allowed,benign,1,1,1,1,90
2024-08-16,49.138.115.36,192.168.1.137,HTTP,blocked,malicious,1,1,1,1,95
2024-06-01,192.168.1.87,192.168.1.182,ICMP,blocked,suspicious,1,1,1,1,95
2024-04-17,30.175.227.138,192.168.1.61,UDP,blocked,suspicious,1,1,1,1,90
2024-04-17,189.27.174.190,192.168.1.199,TCP,blocked,suspicious,1,1,1,1,90
2024-08-23,192.168.1.40,192.168.1.32,SSH,blocked,malicious,1,1,1,1,90
2024-10-24,221.28.64.50,192.168.1.98,HTTPS,allowed,suspicious,1,1,1,1,90
2024-06-02,65.249.142.221,192.168.1.45,HTTPS,allowed,benign,1,1,1,1,95
2024-10-19,114.207.221.220,192.168.1.234,HTTP,allowed,benign,1,1,1,1,95
2024-12-27,240.226.147.148,192.168.1.62,TCP,blocked,suspicious,1,1,1,1,95
2024-12-30,242.3.175.185,192.168.1.34,HTTP,allowed,benign,1,1,0,1,75
2024-02-13,21.22.188.125,192.168.1.237,ICMP,allowed,benign,1,1,1,1,90
2024-05-12,240.226.147.148,192.168.1.107,SSH,blocked,benign,1,1,1,1,90
2024-09-06,19.182.162.16,192.168.1.51,HTTPS,allowed,malicious,1,1,1,1,95
2024-11-16,236.1.154.83,192.168.1.47,HTTPS,allowed,benign,1,1,1,1,95
2024-11-21,26.98.72.117,192.168.1.131,TCP,allowed,malicious,1,1,1,1,95
2024-05-24,137.197.33.33,192.168.1.25,TCP,allowed,malicious,1,1,1,1,95
2024-03-29,59.151.57.2,192.168.1.13,SSH,allowed,benign,1,1,1,1,95
2024-03-01,103.93.57.36,192.168.1.140,HTTPS,blocked,suspicious,1,1,1,1,90
2024-08-28,13.221.29.40,192.168.1.49,UDP,allowed,benign,1,1,1,1,95
2024-05-18,138.32.250.237,192.168.1.30,ICMP,allowed,benign,1,1,0,1,75
2024-01-01,19.182.162.16,192.168.1.27,HTTP,allowed,benign,1,1,0,1,75
2024-11-12,235.165.118.37,192.168.1.117,HTTP,allowed,suspicious,1,1,1,1,100
2024-07-25,93.225.253.213,192.168.1.120,TCP,allowed,malicious,1,1,1,1,90
2024-06-27,24.238.193.218,192.168.1.9,HTTPS,allowed,benign,1,1,1,1,95
2024-01-08,217.89.155.68,192.168.1.216,TCP,allowed,suspicious,1,1,1,1,90
2024-12-17,207.12.187.118,192.168.1.142,TCP,blocked,malicious,1,1,1,1,90
2024-12-01,207.79.62.15,192.168.1.129,HTTPS,blocked,suspicious,1,1,1,1,90
2024-05-02,192.168.1.63,192.168.1.117,SSH,allowed,malicious,1,1,1,1,95
2024-11-11,161.77.216.164,192.168.1.82,SSH,blocked,benign,1,1,1,1,90
2024-12-22,156.109.247.55,192.168.1.202,HTTPS,blocked,suspicious,1,1,1,1,95
2024-06-15,187.14.173.168,192.168.1.183,HTTPS,blocked,malicious,1,1,1,1,90
2024-06-10,21.219.60.222,192.168.1.62,HTTP,allowed,suspicious,1,1,1,1,95
2024-06-28,192.168.1.177,192.168.1.226,SSH,blocked,malicious,1,1,1,1,95
2024-05-02,64.224.237.20,192.168.1.144,TCP,allowed,suspicious,1,1,1,1,95
2024-12-16,221.93.148.50,192.168.1.111,HTTPS,allowed,suspicious,1,1,1,1,100
2024-12-30,150.110.230.150,192.168.1.49,HTTPS,allowed,benign,1,1,1,1,100
2024-07-23,68.36.64.191,192.168.1.79,SSH,blocked,suspicious,1,1,1,1,100
2024-07-01,68.36.64.191,192.168.1.69,HTTPS,allowed,benign,1,1,1,1,100
2024-05-12,245.200.237.136,192.168.1.61,HTTP,allowed,suspicious,1,1,1,1,95
2024-02-15,245.200.237.136,192.168.1.237,ICMP,allowed,benign,1,1,1,1,95
2024-10-26,161.77.216.164,192.168.1.204,UDP,allowed,suspicious,1,1,1,1,100
2024-03-09,192.168.1.14,192.168.1.197,SSH,blocked,malicious,1,1,1,1,90
2024-12-07,245.200.237.136,192.168.1.15,TCP,blocked,benign,1,1,1,1,95
2024-11-08,93.225.253.213,192.168.1.167,SSH,allowed,malicious,1,1,1,1,95
2024-03-19,103.93.57.36,192.168.1.4,TCP,allowed,suspicious,1,1,1,1,95
2024-08-29,114.207.221.220,192.168.1.128,SSH,blocked,suspicious,1,1,1,1,90
2024-03-08,131.127.24.194,192.168.1.41,HTTPS,allowed,suspicious,1,1,1,1,100
2024-07-16,103.172.167.96,192.168.1.197,HTTPS,allowed,suspicious,1,1,1,1,95
2024-09-08,49.138.115.36,192.168.1.8,HTTP,allowed,suspicious,1,1,1,1,90
2024-11-23,59.18.232.9,192.168.1.49,TCP,allowed,benign,1,1,1,1,90
2024-10-27,114.207.221.220,192.168.1.54,ICMP,allowed,benign,1,1,1,1,95
2024-11-19,93.225.253.213,192.168.1.82,HTTPS,blocked,benign,1,1,1,1,95
2024-07-25,109.9.8.24,192.168.1.186,SSH,allowed,suspicious,1,1,1,1,100
2024-02-19,245.200.237.136,192.168.1.233,TCP,allowed,benign,1,1,0,1,75
2024-12-30,30.175.227.138,192.168.1.35,HTTPS,blocked,benign,1,1,1,1,95
2024-04-02,138.32.250.237,192.168.1.19,UDP,allowed,suspicious,1,1,1,1,100
2024-05-26,103.93.57.36,192.168.1.217,HTTP,allowed,suspicious,1,1,1,1,100
2024-01-12,169.122.243.141,192.168.1.204,TCP,blocked,malicious,1,1,1,1,95
2024-08-11,164.29.7.190,192.168.1.53,SSH,allowed,benign,1,1,1,1,95
2024-08-05,13.221.29.40,192.168.1.180,FTP,allowed,suspicious,1,1,1,1,90
2024-12-15,144.138.68.192,192.168.1.135,FTP,blocked,malicious,1,1,1,1,95
2024-09-29,192.168.1.137,192.168.1.249,SSH,allowed,malicious,1,1,1,1,90
2024-01-08,126.5.29.238,192.168.1.210,HTTPS,blocked,benign,1,1,1,1,95
2024-06-29,19.182.162.16,192.168.1.49,UDP,blocked,benign,1,1,1,1,95
2024-05-19,21.22.188.125,192.168.1.56,FTP,blocked,suspicious,1,1,1,1,95
2024-04-26,68.36.64.191,192.168.1.50,ICMP,blocked,benign,1,1,1,1,95
2024-08-02,64.224.237.20,192.168.1.28,SSH,allowed,benign,1,1,1,1,90
2024-02-18,225.184.81.55,192.168.1.66,FTP,blocked,suspicious,1,1,1,1,100
2024-08-27,21.22.188.125,192.168.1.62,SSH,blocked,benign,1,1,1,1,95
2024-05-02,30.175.227.138,192.168.1.97,HTTPS,allowed,benign,1,1,1,1,90
2024-01-05,163.214.94.42,192.168.1.226,HTTP,blocked,suspicious,1,1,1,1,95
2024-02-10,246.196.87.27,192.168.1.131,HTTP,blocked,malicious,1,1,1,1,95
2024-07-28,221.93.148.50,192.168.1.251,UDP,allowed,suspicious,1,1,1,1,100
2024-08-11,225.184.81.55,192.168.1.9,HTTPS,allowed,benign,1,1,1,1,95
2024-11-06,109.47.72.119,192.168.1.182,HTTP,allowed,suspicious,1,1,1,1,100
2024-02-23,71.63.58.36,192.168.1.237,TCP,allowed,benign,1,1,1,1,90
2024-11-17,163.214.94.42,192.168.1.172,SSH,blocked,benign,1,1,1,1,95
2024-12-29,126.5.29.238,192.168.1.72,HTTP,allowed,benign,1,1,1,1,95
2024-02-06,59.18.232.9,192.168.1.85,HTTPS,blocked,suspicious,1,1,1,1,95
2024-07-05,141.26.13.167,192.168.1.219,HTTP,allowed,suspicious,1,1,1,1,90
2024-04-27,207.79.62.15,192.168.1.33,UDP,blocked,suspicious,1,1,1,1,95
2024-10-28,44.137.187.63,192.168.1.41,UDP,allowed,suspicious,1,1,1,1,95
2024-11-04,236.1.154.83,192.168.1.95,HTTPS,blocked,benign,1,1,1,1,100
2024-07-26,139.215.4.249,192.168.1.189,HTTP,allowed,suspicious,1,1,1,1,90
2024-03-24,69.180.240.175,192.168.1.133,FTP,allowed,suspicious,1,1,1,1,95
2024-10-22,21.219.60.222,192.168.1.5,FTP,allowed,suspicious,1,1,1,1,95
2024-09-30,96.196.42.139,192.168.1.69,SSH,blocked,benign,1,1,1,1,90
2024-01-17,30.175.227.138,192.168.1.67,HTTPS,blocked,benign,1,1,0,1,75
2024-05-11,130.156.51.40,192.168.1.205,UDP,allowed,suspicious,1,1,1,1,95
2024-09-02,103.93.57.36,192.168.1.136,HTTP,allowed,benign,1,1,1,1,95
2024-03-03,252.166.26.16,192.168.1.237,HTTP,allowed,benign,1,1,1,1,95
2024-07-22,209.18.251.195,192.168.1.13,SSH,allowed,benign,1,1,1,1,95
2024-10-17,213.161.159.227,192.168.1.64,HTTPS,blocked,suspicious,1,1,1,1,95
2024-05-27,68.36.64.191,192.168.1.28,HTTPS,allowed,benign,1,1,1,1,95
2024-06-29,193.69.197.165,192.168.1.92,HTTPS,allowed,suspicious,1,1,1,1,90
2024-08-03,62.225.146.243,192.168.1.240,UDP,blocked,benign,1,1,1,1,95
2024-11-24,249.129.196.46,192.168.1.247,HTTPS,allowed,suspicious,1,1,1,1,90
2024-02-24,187.14.173.168,192.168.1.246,FTP,allowed,suspicious,1,1,1,1,95
2024-02-06,236.1.154.83,192.168.1.74,HTTPS,blocked,suspicious,1,1,1,1,100
2024-10-08,245.200.237.136,192.168.1.158,UDP,allowed,malicious,1,1,1,1,95
2024-09-23,181.18.12.170,192.168.1.247,UDP,blocked,suspicious,1,1,1,1,95
2024-04-09,61.72.172.125,192.168.1.174,TCP,allowed,suspicious,1,1,1,1,90
2024-07-24,235.165.118.37,192.168.1.121,HTTP,allowed,malicious,1,1,1,1,90
2024-09-08,166.19.156.163,192.168.1.220,TCP,allowed,suspicious,1,1,1,1,90
2024-02-23,59.151.57.2,192.168.1.241,ICMP,blocked,suspicious,1,1,1,1,90
2024-10-19,245.200.237.136,192.168.1.234,HTTPS,allowed,suspicious,1,1,1,1,90
2024-10-26,103.93.57.36,192.168.1.237,HTTP,blocked,benign,1,1,1,1,95
2024-06-08,131.127.24.194,192.168.1.69,HTTPS,blocked,malicious,1,1,1,1,90
2024-01-30,88.29.76.112,192.168.1.98,HTTP,allowed,malicious,1,1,1,1,95
2024-03-31,30.175.227.138,192.168.1.249,HTTPS,blocked,malicious,1,1,1,1,95
2024-10-09,104.187.87.205,192.168.1.244,HTTP,allowed,malicious,1,1,1,1,95
2024-09-08,207.12.187.118,192.168.1.106,SSH,allowed,malicious,1,1,1,1,95
2024-06-18,103.93.57.36,192.168.1.157,HTTPS,allowed,suspicious,1,1,1,1,95
2024-08-06,57.115.151.72,192.168.1.73,UDP,blocked,suspicious,1,1,1,1,95
2024-04-06,138.32.250.237,192.168.1.222,SSH,allowed,malicious,1,1,1,1,95
2024-03-31,236.1.154.83,192.168.1.104,SSH,blocked,benign,1,1,1,1,90
2024-09-17,169.122.243.141,192.168.1.236,FTP,allowed,suspicious,1,1,1,1,90
2024-04-03,68.36.64.191,192.168.1.252,HTTPS,allowed,benign,1,1,1,1,100
2024-04-21,141.26.13.167,192.168.1.221,TCP,blocked,suspicious,1,1,1,1,95
2024-11-03,161.41.203.175,192.168.1.62,TCP,blocked,benign,1,1,1,1,90
2024-10-12,254.237.164.177,192.168.1.238,SSH,blocked,benign,1,1,1,1,95
2024-07-19,7.144.51.184,192.168.1.25,SSH,blocked,suspicious,1,1,1,1,100
2024-03-28,43.68.136.224,192.168.1.104,UDP,allowed,malicious,1,1,1,1,95
2024-03-09,68.36.64.191,192.168.1.125,HTTPS,blocked,suspicious,1,1,1,1,95
2024-07-31,161.77.216.164,192.168.1.42,UDP,allowed,malicious,1,1,1,1,95
2024-08-16,42.119.98.70,192.168.1.220,SSH,allowed,suspicious,1,1,1,1,100
2024-04-29,26.98.72.117,192.168.1.173,HTTP,blocked,suspicious,1,1,1,1,95
2024-02-25,55.139.34.186,192.168.1.242,TCP,allowed,suspicious,1,1,1,1,95
2024-07-16,59.18.232.9,192.168.1.183,HTTP,allowed,suspicious,1,1,1,1,95
2024-12-28,209.18.251.195,192.168.1.26,HTTP,allowed,benign,1,1,1,1,95
2024-04-25,30.175.227.138,192.168.1.127,HTTP,allowed,malicious,1,1,1,1,100
2024-03-20,207.79.62.15,192.168.1.215,HTTPS,allowed,suspicious,1,1,1,1,90
2024-11-24,235.165.118.37,192.168.1.229,SSH,allowed,benign,1,1,1,1,95
2024-06-22,59.151.57.2,192.168.1.223,SSH,allowed,benign,1,1,1,1,95
2024-04-29,109.153.17.99,192.168.1.80,SSH,allowed,malicious,1,1,1,1,95
2024-07-11,68.36.64.191,192.168.1.15,TCP,allowed,malicious,1,1,0,1,75
2024-12-30,59.198.75.253,192.168.1.180,HTTP,allowed,benign,1,1,1,1,95
2024-02-05,59.151.57.2,192.168.1.201,TCP,blocked,suspicious,1,1,1,1,90
2024-09-23,167.180.140.108,192.168.1.228,FTP,blocked,suspicious,1,1,1,1,95
2024-12-30,245.200.237.136,192.168.1.183,TCP,allowed,suspicious,1,1,1,1,100
2024-09-04,43.68.136.224,192.168.1.221,HTTPS,blocked,malicious,1,1,1,1,90
2024-06-23,216.197.199.15,192.168.1.61,TCP,blocked,benign,1,1,1,1,95
2024-02-08,93.225.253.213,192.168.1.163,TCP,blocked,benign,1,1,1,1,90
2024-11-04,166.19.156.163,192.168.1.62,HTTPS,allowed,benign,1,1,1,1,95
2024-03-09,192.168.1.26,192.168.1.163,SSH,blocked,malicious,1,1,1,1,90
2024-02-11,240.226.147.148,192.168.1.159,HTTPS,blocked,benign,1,1,1,1,90
2024-08-03,114.207.221.220,192.168.1.95,HTTPS,blocked,benign,1,1,1,1,95
2024-04-30,245.200.237.136,192.168.1.5,TCP,blocked,suspicious,1,1,1,1,100
2024-08-08,103.172.167.96,192.168.1.237,HTTP,allowed,benign,1,1,1,1,100
2024-07-18,31.64.58.17,192.168.1.77,SSH,blocked,benign,1,1,1,1,95
2024-11-18,24.238.193.218,192.168.1.250,HTTPS,blocked,suspicious,1,1,1,1,90
2024-12-02,249.129.196.46,192.168.1.247,TCP,blocked,suspicious,1,1,1,1,95
2024-05-13,44.137.187.63,192.168.1.119,HTTPS,allowed,suspicious,1,1,1,1,90
2024-12-30,88.29.76.112,192.168.1.30,HTTPS,blocked,suspicious,1,1,1,1,100
2024-10-25,246.196.87.27,192.168.1.163,UDP,allowed,suspicious,1,1,1,1,95
2024-05-11,156.109.247.55,192.168.1.55,SSH,allowed,benign,1,1,1,1,90
2024-02-04,62.225.146.243,192.168.1.2,UDP,allowed,benign,1,1,1,1,95
2024-02-20,168.128.102.227,192.168.1.26,TCP,allowed,suspicious,1,1,1,1,90
2024-10-10,221.85.19.132,192.168.1.98,HTTPS,blocked,malicious,1,1,1,1,95
2024-08-27,236.1.154.83,192.168.1.68,SSH,allowed,benign,1,1,1,1,90
2024-05-04,236.1.154.83,192.168.1.254,TCP,blocked,suspicious,1,1,1,1,95
2024-11-01,56.60.130.155,192.168.1.224,SSH,allowed,suspicious,1,1,1,1,90
2024-01-07,192.168.1.98,192.168.1.211,SSH,blocked,malicious,1,1,1,1,90
2024-12-12,192.168.1.171,192.168.1.245,SSH,allowed,malicious,1,1,1,1,95
2024-03-27,68.36.64.191,192.168.1.32,TCP,blocked,suspicious,1,1,1,1,90
2024-08-28,30.175.227.138,192.168.1.49,SSH,allowed,benign,1,1,1,1,90
2024-02-09,109.47.72.119,192.168.1.186,HTTPS,allowed,suspicious,1,1,1,1,95
2024-09-26,44.137.187.63,192.168.1.188,HTTPS,blocked,suspicious,1,1,1,1,95
2024-10-09,163.214.94.42,192.168.1.189,HTTPS,allowed,suspicious,1,1,1,1,90
2024-03-03,55.234.242.146,192.168.1.170,HTTP,blocked,malicious,1,1,1,1,95
2024-01-23,30.175.227.138,192.168.1.183,UDP,allowed,malicious,1,1,1,1,90
2024-05-04,192.168.1.118,192.168.1.69,FTP,blocked,suspicious,1,1,1,1,90
2024-07-21,163.214.94.42,192.168.1.57,HTTPS,blocked,malicious,1,1,1,1,90
2024-09-04,19.182.162.16,192.168.1.215,TCP,blocked,malicious,1,1,1,1,90
2024-09-12,24.98.25.92,192.168.1.85,UDP,blocked,suspicious,1,1,1,1,95
2024-03-15,245.200.237.136,192.168.1.212,SSH,allowed,benign,1,1,1,1,95
2024-05-07,13.221.29.40,192.168.1.39,HTTP,allowed,malicious,1,1,1,1,95
2024-09-26,216.197.199.15,192.168.1.41,TCP,allowed,suspicious,1,1,1,1,95
2024-12-10,98.153.120.136,192.168.1.127,SSH,blocked,malicious,1,1,1,1,95
2024-01-04,126.5.29.238,192.168.1.42,HTTPS,blocked,benign,1,1,1,1,95
2024-08-21,13.221.29.40,192.168.1.12,ICMP,blocked,suspicious,1,1,1,1,90
2024-10-03,44.137.187.63,192.168.1.40,HTTPS,allowed,benign,1,1,1,1,95
2024-01-05,57.115.151.72,192.168.1.250,TCP,allowed,malicious,1,1,1,1,95
2024-10-28,126.5.29.238,192.168.1.204,TCP,allowed,benign,1,1,1,1,90
2024-04-07,169.122.243.141,192.168.1.196,TCP,blocked,suspicious,1,1,1,1,90
2024-12-12,104.187.87.205,192.168.1.25,HTTPS,allowed,suspicious,1,1,1,1,95
2024-08-05,57.115.151.72,192.168.1.28,HTTP,blocked,suspicious,1,1,1,1,90
2024-08-19,181.18.12.170,192.168.1.169,FTP,allowed,suspicious,1,1,1,1,95
2024-12-09,24.238.193.218,192.168.1.29,HTTPS,blocked,suspicious,1,1,1,1,95
2024-10-09,207.12.187.118,192.168.1.212,ICMP,blocked,malicious,1,1,1,1,95
2024-05-20,249.129.196.46,192.168.1.237,HTTPS,blocked,benign,1,1,1,1,95
2024-10-30,245.200.237.136,192.168.1.196,SSH,allowed,suspicious,1,1,1,1,100
2024-11-14,21.219.60.222,192.168.1.78,UDP,blocked,suspicious,1,1,1,1,100
2024-09-03,31.64.58.17,192.168.1.210,ICMP,blocked,suspicious,1,1,1,1,95
2024-02-17,62.225.146.243,192.168.1.101,HTTPS,allowed,suspicious,1,1,1,1,95
2024-05-11,7.144.51.184,192.168.1.159,HTTPS,allowed,malicious,1,1,1,1,95
2024-07-27,213.161.159.227,192.168.1.28,HTTP,allowed,suspicious,1,1,1,1,100
2024-08-18,192.168.1.236,192.168.1.196,SSH,blocked,malicious,1,1,1,1,90
2024-03-30,235.165.118.37,192.168.1.124,HTTPS,blocked,benign,1,1,1,1,90
2024-07-29,59.18.232.9,192.168.1.119,HTTP,blocked,benign,1,1,1,1,95
2024-10-28,21.22.188.125,192.168.1.250,TCP,allowed,benign,1,1,1,1,95
2024-05-15,216.197.199.15,192.168.1.60,HTTP,blocked,malicious,1,1,1,1,95
2024-10-21,109.47.72.119,192.168.1.237,HTTP,blocked,benign,1,1,1,1,95
2024-03-04,30.175.227.138,192.168.1.204,HTTP,allowed,benign,1,1,1,1,100
2024-10-06,163.214.94.42,192.168.1.38,UDP,allowed,malicious,1,1,1,1,95
2024-11-17,59.211.9.207,192.168.1.250,HTTPS,blocked,benign,1,1,1,1,95
2024-12-27,166.19.156.163,192.168.1.239,TCP,allowed,suspicious,1,1,1,1,90
2024-10-02,254.237.164.177,192.168.1.44,HTTP,allowed,suspicious,1,1,1,1,90
2024-12-23,252.166.26.16,192.168.1.250,HTTP,allowed,suspicious,1,1,1,1,95
2024-03-03,56.60.130.155,192.168.1.11,HTTPS,blocked,suspicious,1,1,1,1,95
2024-11-03,221.85.19.132,192.168.1.94,SSH,allowed,suspicious,1,1,1,1,90
2024-11-02,93.225.253.213,192.168.1.240,UDP,allowed,benign,1,1,1,1,95
2024-05-11,88.29.76.112,192.168.1.237,HTTP,allowed,benign,1,1,1,1,95
2024-12-09,114.207.221.220,192.168.1.159,UDP,blocked,suspicious,1,1,1,1,95
2024-06-04,235.165.118.37,192.168.1.166,HTTPS,blocked,suspicious,1,1,1,1,95
2024-12-24,13.221.29.40,192.168.1.21,SSH,allowed,suspicious,1,1,1,1,100
2024-02-08,88.29.76.112,192.168.1.163,TCP,blocked,benign,1,1,1,1,90
2024-05-01,207.12.187.118,192.168.1.168,HTTP,blocked,suspicious,1,1,1,1,95
2024-05-12,192.168.1.6,192.168.1.227,SSH,allowed,malicious,1,1,1,1,95
2024-10-10,88.29.76.112,192.168.1.216,HTTP,allowed,suspicious,1,1,1,1,95
2024-03-11,141.26.13.167,192.168.1.12,TCP,blocked,malicious,1,1,1,1,95
2024-03-02,59.151.57.2,192.168.1.51,HTTP,blocked,suspicious,1,1,1,1,95
2024-01-15,93.225.253.213,192.168.1.247,UDP,allowed,suspicious,1,1,1,1,95
2024-09-05,49.138.115.36,192.168.1.149,HTTP,allowed,suspicious,1,1,1,1,95
2024-10-29,216.197.199.15,192.168.1.28,TCP,allowed,suspicious,1,1,1,1,100
2024-12-02,69.180.240.175,192.168.1.70,UDP,allowed,benign,1,1,0,1,75
2024-11-30,164.29.7.190,192.168.1.224,ICMP,allowed,malicious,1,1,1,1,95
2024-01-31,97.21.142.76,192.168.1.61,HTTPS,blocked,benign,1,1,1,1,95
2024-03-30,69.180.240.175,192.168.1.4,TCP,blocked,benign,1,1,1,1,95
2024-02-12,19.182.162.16,192.168.1.162,HTTPS,blocked,malicious,1,1,1,1,95
2024-09-30,141.26.13.167,192.168.1.197,HTTPS,allowed,suspicious,1,1,1,1,95
